statid;timeobs;Top_of_atmosphere_horizontal_irradiance_mean_[W/m^2];Quality_label
614100;2010112108;  95.4;1000
614100;2010112109; 219.7;1000
614100;2010112110; 315.2;1000
614100;2010112111; 365.7;1000
614100;2010112112; 366.4;1000
614100;2010112113; 317.1;1000
614100;2010112114; 222.6;1000
614100;2010112115;  98.5;1000
614100;2010112116;   2.5;1000
614100;2010112117;   0.0;1000
614100;2010112118;   0.0;1000
614100;2010112119;   0.0;1000
614100;2010112120;   0.0;1000
614100;2010112121;   0.0;1000
614100;2010112122;   0.0;1000
614100;2010112123;   0.0;1000
614100;2010112200;   0.0;1000
614100;2010112201;   0.0;1000
614100;2010112202;   0.0;1000
614100;2010112203;   0.0;1000
614100;2010112204;   0.0;1000
614100;2010112205;   0.0;1000
614100;2010112206;   0.0;1000
614100;2010112207;   0.6;1000
614100;2010112208;  91.3;1000
614100;2010112209; 214.6;1000
614100;2010112210; 310.1;1000
614100;2010112211; 360.7;1000
614100;2010112212; 361.6;1000
614100;2010112213; 312.6;1000
614100;2010112214; 218.5;1000
614100;2010112215;  95.3;1000
614100;2010112216;   1.8;1000
614100;2010112217;   0.0;1000
614100;2010112218;   0.0;1000
614100;2010112219;   0.0;1000
614100;2010112220;   0.0;1000
614100;2010112221;   0.0;1000
614100;2010112222;   0.0;1000
614100;2010112223;   0.0;1000
614100;2010112300;   0.0;1000
614100;2010112301;   0.0;1000
614100;2010112302;   0.0;1000
614100;2010112303;   0.0;1000
614100;2010112304;   0.0;1000
614100;2010112305;   0.0;1000
614100;2010112306;   0.0;1000
614100;2010112307;   0.0;1000
614100;2010112308;  86.7;1000
614100;2010112309; 209.7;1000
614100;2010112310; 305.1;1000
614100;2010112311; 355.8;1000
614100;2010112312; 356.9;1000
614100;2010112313; 308.3;1000
614100;2010112314; 214.6;1000
614100;2010112315;  92.4;1000
614100;2010112316;   0.6;1000
614100;2010112317;   0.0;1000
614100;2010112318;   0.0;1000
614100;2010112319;   0.0;1000
614100;2010112320;   0.0;1000
614100;2010112321;   0.0;1000
614100;2010112322;   0.0;1000
614100;2010112323;   0.0;1000
614100;2010112400;   0.0;1000
614100;2010112401;   0.0;1000
614100;2010112402;   0.0;1000
614100;2010112403;   0.0;1000
614100;2010112404;   0.0;1000
614100;2010112405;   0.0;1000
614100;2010112406;   0.0;1000
614100;2010112407;   0.0;1000
614100;2010112408;  81.8;1000
614100;2010112409; 204.8;1000
614100;2010112410; 300.2;1000
614100;2010112411; 351.1;1000
614100;2010112412; 352.4;1000
614100;2010112413; 304.1;1000
614100;2010112414; 210.8;1000
614100;2010112415;  89.6;1000
614100;2010112416;   0.0;1000
614100;2010112417;   0.0;1000
614100;2010112418;   0.0;1000
614100;2010112419;   0.0;1000
614100;2010112420;   0.0;1000
614100;2010112421;   0.0;1000
614100;2010112422;   0.0;1000
614100;2010112423;   0.0;1000
614100;2010112500;   0.0;1000
614100;2010112501;   0.0;1000
614100;2010112502;   0.0;1000
614100;2010112503;   0.0;1000
614100;2010112504;   0.0;1000
614100;2010112505;   0.0;1000
614100;2010112506;   0.0;1000
614100;2010112507;   0.0;1000
614100;2010112508;  77.1;1000
614100;2010112509; 200.1;1000
614100;2010112510; 295.4;1000
614100;2010112511; 346.5;1000
614100;2010112512; 348.1;1000
614100;2010112513; 300.1;1000
614100;2010112514; 207.2;1000
614100;2010112515;  86.4;1000
614100;2010112516;   0.0;1000
614100;2010112517;   0.0;1000
614100;2010112518;   0.0;1000
614100;2010112519;   0.0;1000
614100;2010112520;   0.0;1000
614100;2010112521;   0.0;1000
614100;2010112522;   0.0;1000
614100;2010112523;   0.0;1000
614100;2010112600;   0.0;1000
614100;2010112601;   0.0;1000
614100;2010112602;   0.0;1000
614100;2010112603;   0.0;1000
614100;2010112604;   0.0;1000
614100;2010112605;   0.0;1000
614100;2010112606;   0.0;1000
614100;2010112607;   0.0;1000
614100;2010112608;  72.6;1000
614100;2010112609; 195.5;1000
614100;2010112610; 290.8;1000
614100;2010112611; 342.0;1000
614100;2010112612; 343.9;1000
614100;2010112613; 296.2;1000
614100;2010112614; 203.8;1000
614100;2010112615;  83.3;1000
614100;2010112616;   0.0;1000
614100;2010112617;   0.0;1000
614100;2010112618;   0.0;1000
614100;2010112619;   0.0;1000
614100;2010112620;   0.0;1000
614100;2010112621;   0.0;1000
614100;2010112622;   0.0;1000
614100;2010112623;   0.0;1000
614100;2010112700;   0.0;1000
614100;2010112701;   0.0;1000
614100;2010112702;   0.0;1000
614100;2010112703;   0.0;1000
614100;2010112704;   0.0;1000
614100;2010112705;   0.0;1000
614100;2010112706;   0.0;1000
614100;2010112707;   0.0;1000
614100;2010112708;  68.9;1000
614100;2010112709; 191.0;1000
614100;2010112710; 286.3;1000
614100;2010112711; 337.7;1000
614100;2010112712; 339.8;1000
614100;2010112713; 292.5;1000
614100;2010112714; 200.5;1000
614100;2010112715;  80.5;1000
614100;2010112716;   0.0;1000
614100;2010112717;   0.0;1000
614100;2010112718;   0.0;1000
614100;2010112719;   0.0;1000
614100;2010112720;   0.0;1000
614100;2010112721;   0.0;1000
614100;2010112722;   0.0;1000
614100;2010112723;   0.0;1000
614100;2010112800;   0.0;1000
614100;2010112801;   0.0;1000
614100;2010112802;   0.0;1000
614100;2010112803;   0.0;1000
614100;2010112804;   0.0;1000
614100;2010112805;   0.0;1000
614100;2010112806;   0.0;1000
614100;2010112807;   0.0;1000
614100;2010112808;  64.8;1000
614100;2010112809; 186.6;1000
614100;2010112810; 281.9;1000
614100;2010112811; 333.5;1000
614100;2010112812; 335.9;1000
614100;2010112813; 288.9;1000
614100;2010112814; 197.4;1000
614100;2010112815;  77.8;1000
614100;2010112816;   0.0;1000
614100;2010112817;   0.0;1000
614100;2010112818;   0.0;1000
614100;2010112819;   0.0;1000
614100;2010112820;   0.0;1000
614100;2010112821;   0.0;1000
614100;2010112822;   0.0;1000
614100;2010112823;   0.0;1000
614100;2010112900;   0.0;1000
614100;2010112901;   0.0;1000
614100;2010112902;   0.0;1000
614100;2010112903;   0.0;1000
614100;2010112904;   0.0;1000
614100;2010112905;   0.0;1000
614100;2010112906;   0.0;1000
614100;2010112907;   0.0;1000
614100;2010112908;  60.9;1000
614100;2010112909; 182.4;1000
614100;2010112910; 277.6;1000
614100;2010112911; 329.4;1000
614100;2010112912; 332.1;1000
614100;2010112913; 285.5;1000
614100;2010112914; 194.4;1000
614100;2010112915;  75.3;1000
614100;2010112916;   0.0;1000
614100;2010112917;   0.0;1000
614100;2010112918;   0.0;1000
614100;2010112919;   0.0;1000
614100;2010112920;   0.0;1000
614100;2010112921;   0.0;1000
614100;2010112922;   0.0;1000
614100;2010112923;   0.0;1000
614100;2010113000;   0.0;1000
614100;2010113001;   0.0;1000
614100;2010113002;   0.0;1000
614100;2010113003;   0.0;1000
614100;2010113004;   0.0;1000
614100;2010113005;   0.0;1000
614100;2010113006;   0.0;1000
614100;2010113007;   0.0;1000
614100;2010113008;  57.8;1000
614100;2010113009; 178.3;1000
614100;2010113010; 273.5;1000
614100;2010113011; 325.5;1000
614100;2010113012; 328.5;1000
614100;2010113013; 282.2;1000
614100;2010113014; 191.6;1000
614100;2010113015;  72.9;1000
614100;2010113016;   0.0;1000
614100;2010113017;   0.0;1000
614100;2010113018;   0.0;1000
614100;2010113019;   0.0;1000
614100;2010113020;   0.0;1000
614100;2010113021;   0.0;1000
614100;2010113022;   0.0;1000
614100;2010113023;   0.0;1000
614100;2009120100;   0.0;1000
614100;2009120101;   0.0;1000
614100;2009120102;   0.0;1000
614100;2009120103;   0.0;1000
614100;2009120104;   0.0;1000
614100;2009120105;   0.0;1000
614100;2009120106;   0.0;1000
614100;2009120107;   0.0;1000
614100;2009120108;  54.2;1000
614100;2009120109; 174.3;1000
614100;2009120110; 269.5;1000
614100;2009120111; 321.8;1000
614100;2009120112; 325.1;1000
614100;2009120113; 279.2;1000
614100;2009120114; 189.0;1000
614100;2009120115;  70.7;1000
614100;2009120116;   0.0;1000
614100;2009120117;   0.0;1000
614100;2009120118;   0.0;1000
614100;2009120119;   0.0;1000
614100;2009120120;   0.0;1000
614100;2009120121;   0.0;1000
614100;2009120122;   0.0;1000
614100;2009120123;   0.0;1000
